2015-01-27,'000001,上证指数,3352.96,3390.216,3290.219,3389.853,3383.182,-30.222,-0.8933,374517551,4.18298870196e+11,2015-01-27,'000063,中兴通讯,20.09,20.74,19.7,20.38,20.38,-0.29,-1.423,3.0482,85591569,1728826022.67,69060204275.0,56411832685.0
2015-01-28,'000001,上证指数,3305.738,3354.802,3294.655,3325.722,3352.96,-47.222,-1.4084,301927095,3.41564300104e+11,2015-01-28,'000063,中兴通讯,19.68,20.08,19.6,20.08,20.09,-0.41,-2.0408,1.8875,53000546,1049413428.75,67650812351.0,55260570793.4
2015-01-29,'000001,上证指数,3262.305,3286.786,3234.241,3258.997,3305.738,-43.433,-1.3139,274658613,2.96424499722e+11,2015-01-29,'000063,中兴通讯,19.32,19.66,19.18,19.49,19.68,-0.36,-1.8293,1.758,49362616,957546398.21,66413297491.0,54249706693.6
2015-01-30,'000001,上证指数,3210.363,3288.503,3210.308,3273.747,3262.305,-51.942,-1.5922,258312548,2.84265652114e+11,2015-01-30,'000063,中兴通讯,19.18,19.64,19.12,19.47,19.32,-0.14,-0.7246,1.4905,41852340,808876839.73,65932041712.0,53856592876.9
2015-02-02,'000001,上证指数,3128.3,3175.134,3122.572,3148.136,3210.363,-82.063,-2.5562,250861629,2.66849961763e+11,2015-02-02,'000063,中兴通讯,18.66,19.0,18.59,19.0,19.18,-0.52,-2.7112,1.6145,45334403,851627194.56,64144520247.5,52396455843.8
2015-02-03,'000001,上证指数,3204.907,3207.935,3129.732,3156.086,3128.3,76.607,2.4488,248192164,2.83355954757e+11,2015-02-03,'000063,中兴通讯,19.13,19.15,18.68,18.83,18.66,0.47,2.5188,1.7985,50501165,955744501.47,65760164648.1,53716195085.3
2015-02-04,'000001,上证指数,3174.126,3238.982,3171.144,3212.822,3204.907,-30.781,-0.9604,249098086,2.90155154574e+11,2015-02-04,'000063,中兴通讯,18.63,19.18,18.59,19.15,19.13,-0.5,-2.6137,1.6322,45832449,866016136.59,64041394009.1,52312217168.8
2015-02-05,'000001,上证指数,3136.531,3251.212,3135.819,3251.212,3174.126,-37.595,-1.1844,306139305,3.48266954936e+11,2015-02-05,'000063,中兴通讯,18.74,19.37,18.6,18.9,18.63,0.11,0.5904,2.3877,67046586,1273626882.79,64419523549.7,52621092310.4
2015-02-06,'000001,上证指数,3075.907,3129.539,3052.939,3120.09,3136.531,-60.624,-1.9328,246749666,2.66502786486e+11,2015-02-06,'000063,中兴通讯,18.24,18.88,18.11,18.76,18.74,-0.5,-2.6681,1.6216,45534821,838627038.3,62700752910.7,51217114393.9
2015-02-09,'000001,上证指数,3095.124,3119.034,3049.111,3063.51,3075.907,19.217,0.6248,206108383,2.40719679061e+11,2015-02-09,'000063,中兴通讯,18.3,18.59,18.18,18.22,18.24,0.06,0.3289,1.1209,31473811,579591477.64,62907005387.4,51385591743.9
2015-02-10,'000001,上证指数,3141.593,3142.099,3084.253,3090.49,3095.124,46.469,1.5014,193817139,2.25084911951e+11,2015-02-10,'000063,中兴通讯,18.74,18.74,18.31,18.53,18.3,0.44,2.4044,1.1723,32918809,610486801.71,64419523549.7,52621092310.4
2015-02-11,'000001,上证指数,3157.704,3166.421,3139.052,3145.765,3141.593,16.111,0.5128,172840094,2.10862549367e+11,2015-02-11,'000063,中兴通讯,19.7,19.72,19.0,19.09,18.74,0.96,5.1227,2.8746,80716560,1567349996.92,67719563176.6,55316729910.1
2015-02-12,'000001,上证指数,3173.416,3181.766,3134.244,3157.959,3157.704,15.712,0.4976,194592309,2.29691579784e+11,2015-02-12,'000063,中兴通讯,19.58,20.15,19.35,19.78,19.7,-0.12,-0.6091,2.9102,81718501,1611749255.27,67307058223.2,54979775210.1
2015-02-13,'000001,上证指数,3203.827,3237.159,3182.794,3186.808,3173.416,30.411,0.9583,261290436,2.93017678939e+11,2015-02-13,'000063,中兴通讯,19.69,20.08,19.57,19.7,19.58,0.11,0.5618,2.4606,69092350,1368920984.22,67685187763.8,55288650351.8
2015-02-16,'000001,上证指数,3222.363,3228.846,3195.884,3206.137,3203.827,18.536,0.5786,223797429,2.65950695641e+11,2015-02-16,'000063,中兴通讯,20.63,20.64,19.7,19.88,19.69,0.94,4.774,3.8395,107812061,2187347986.62,70916476565.1,57928128834.8
2015-02-17,'000001,上证指数,3246.906,3255.725,3230.772,3230.884,3222.363,24.543,0.7616,228332624,2.6334005408e+11,2015-02-17,'000063,中兴通讯,20.23,20.92,20.21,20.81,20.63,-0.4,-1.9389,2.6775,75181971,1536232752.55,69541460053.9,56804946501.6
2015-02-25,'000001,上证指数,3228.843,3257.223,3215.552,3256.479,3246.906,-18.063,-0.5563,233348094,2.65143351568e+11,2015-02-25,'000063,中兴通讯,19.66,20.28,19.62,20.28,20.23,-0.57,-2.8176,2.1968,61685882,1223862491.79,67582061525.5,55204411676.8
2015-02-26,'000001,上证指数,3298.359,3300.616,3202.188,3222.151,3228.843,69.516,2.153,301263875,3.34347476047e+11,2015-02-26,'000063,中兴通讯,20.0,20.06,19.65,19.78,19.66,0.34,1.7294,1.7325,48648985,966515165.72,68750825560.0,56159116660.0
2015-02-27,'000001,上证指数,3310.303,3324.546,3291.007,3296.831,3298.359,11.944,0.3621,299163717,3.35019568776e+11,2015-02-27,'000063,中兴通讯,20.56,20.95,20.06,20.15,20.0,0.56,2.8,3.7013,103930154,2137258779.51,70675848675.7,57731571926.5
2015-03-02,'000001,上证指数,3336.285,3336.76,3298.669,3332.721,3310.303,25.982,0.7849,346445671,4.10259559474e+11,2015-03-02,'000063,中兴通讯,20.45,20.79,20.15,20.79,20.56,-0.11,-0.535,3.1915,89615622,1830553811.17,70297719135.1,57422696784.8
2015-03-03,'000001,上证指数,3263.052,3317.695,3260.429,3317.695,3336.285,-73.233,-2.195,382044619,4.41593480102e+11,2015-03-03,'000063,中兴通讯,19.8,20.45,19.76,20.44,20.45,-0.65,-3.1785,3.064,86037004,1725048396.26,68063317304.4,55597525493.4
2015-03-04,'000001,上证指数,3279.533,3286.588,3250.484,3264.182,3263.052,16.481,0.5051,293639522,3.4678976932e+11,2015-03-04,'000063,中兴通讯,20.17,20.5,19.78,19.79,19.8,0.37,1.8687,2.6081,73235120,1481674285.77,69335207577.3,56636469151.6
2015-03-05,'000001,上证指数,3248.476,3266.638,3221.666,3264.085,3279.533,-31.057,-0.947,320663585,3.73579996448e+11,2015-03-05,'000063,中兴通讯,19.9,20.14,19.71,20.1,20.17,-0.27,-1.3386,1.7607,49438643,981137764.38,68407071432.2,55878321076.7
2015-03-06,'000001,上证指数,3241.187,3266.933,3234.533,3248.036,3248.476,-7.289,-0.2244,282915791,3.2834415293e+11,2015-03-06,'000063,中兴通讯,19.56,20.04,19.54,19.9,19.9,-0.34,-1.7085,1.6901,47458497,935960960.69,67238307397.7,54923616093.5
2015-03-09,'000001,上证指数,3302.408,3307.702,3198.37,3224.314,3241.187,61.221,1.8888,321495440,3.59927522111e+11,2015-03-09,'000063,中兴通讯,19.98,20.08,19.25,19.57,19.56,0.42,2.1472,1.7724,49768243,982054084.69,68682074734.4,56102957543.3
2015-03-10,'000001,上证指数,3286.068,3309.915,3277.095,3289.085,3302.408,-16.34,-0.4948,285817576,3.29955974292e+11,2015-03-10,'000063,中兴通讯,19.86,20.1,19.72,20.02,19.98,-0.12,-0.6006,1.4365,40336371,803968044.73,68269569781.1,55766002843.4
2015-03-11,'000001,上证指数,3290.9,3325.054,3278.471,3289.594,3286.068,4.832,0.147,282985535,3.27573066473e+11,2015-03-11,'000063,中兴通讯,19.71,20.05,19.63,19.86,19.86,-0.15,-0.7553,1.4254,40023300,792165209.45,67753938589.4,55344809468.4
2015-03-12,'000001,上证指数,3349.323,3360.054,3300.488,3314.813,3290.9,58.423,1.7753,357295105,4.07192390375e+11,2015-03-12,'000063,中兴通讯,19.85,19.88,19.6,19.73,19.71,0.14,0.7103,1.4945,41964887,828274981.8,68235194368.3,55737923285.1
2015-03-13,'000001,上证指数,3372.911,3391.255,3352.15,3359.488,3349.323,23.588,0.7043,328410154,3.74041421892e+11,2015-03-13,'000063,中兴通讯,20.15,20.18,19.77,19.97,19.85,0.3,1.5113,1.8323,51450172,1027601103.75,69266456751.7,56580310034.9
2015-03-16,'000001,上证指数,3449.305,3449.305,3377.087,3391.158,3372.911,76.394,2.2649,399132430,4.79355307996e+11,2015-03-16,'000063,中兴通讯,20.41,20.47,19.72,19.84,20.15,0.26,1.2903,3.3941,95305731,1924453804.95,70160217484.0,57310378551.5
2015-03-17,'000001,上证指数,3502.847,3504.123,3459.694,3469.603,3449.305,53.542,1.5523,520939506,6.01500660539e+11,2015-03-17,'000063,中兴通讯,20.76,21.14,20.3,20.45,20.41,0.35,1.7148,4.6326,130081718,2697382317.71,71363356931.3,58293163093.1
2015-03-18,'000001,上证指数,3577.301,3577.662,3503.853,3510.501,3502.847,74.454,2.1255,545217144,6.17366988734e+11,2015-03-18,'000063,中兴通讯,21.06,21.1,20.62,20.89,20.76,0.3,1.4451,3.5298,99114827,2064136374.25,72394619314.7,59135549843.0
2015-03-19,'000001,上证指数,3582.271,3600.684,3546.844,3576.019,3577.301,4.97,0.1389,537346614,6.12249692064e+11,2015-03-19,'000063,中兴通讯,20.9,21.46,20.72,21.2,21.06,-0.16,-0.7597,3.917,109987149,2319857391.57,71844612710.2,58686276909.7
2015-03-20,'000001,上证指数,3617.318,3632.338,3569.38,3587.084,3582.271,35.047,0.9783,516661669,6.51771976728e+11,2015-03-20,'000063,中兴通讯,20.93,21.17,20.68,20.9,20.9,0.03,0.1435,3.1227,87683994,1834411902.86,71947738948.5,58770515584.7
2015-03-23,'000001,上证指数,3687.728,3688.249,3635.485,3640.104,3617.318,70.41,1.9465,536062832,6.61574620089e+11,2015-03-23,'000063,中兴通讯,21.89,21.89,21.06,21.06,20.93,0.96,4.5867,4.6861,131585016,2840042046.48,75247778575.4,61466153184.4
2015-03-24,'000001,上证指数,3691.41,3715.873,3600.698,3692.569,3687.728,3.682,0.0998,639554669,7.5488473476e+11,2015-03-24,'000063,中兴通讯,22.53,22.67,21.47,21.9,21.89,0.64,2.9237,5.258,147642296,3267323975.66,77447804993.3,63263244917.5
2015-03-25,'000001,上证指数,3660.727,3693.151,3634.559,3680.953,3691.41,-30.683,-0.8312,521886348,6.45498915766e+11,2015-03-25,'000063,中兴通讯,22.21,22.78,21.84,22.57,22.53,-0.32,-1.4203,3.509,98531501,2192199053.73,76347791784.4,62364699050.9
2015-03-26,'000001,上证指数,3682.095,3707.318,3615.011,3641.942,3660.727,21.368,0.5837,488647203,6.19515611668e+11,2015-03-26,'000063,中兴通讯,21.92,22.49,21.8,22.47,22.21,-0.29,-1.3057,3.6265,101830936,2250129723.86,75350904813.8,61550391859.4
2015-03-27,'000001,上证指数,3691.096,3710.477,3656.831,3686.134,3682.095,9.001,0.2445,408945165,5.0929846295e+11,2015-03-27,'000063,中兴通讯,21.86,22.18,21.71,21.97,21.92,-0.06,-0.2737,2.5187,70724020,1548729560.61,75144652337.1,61381914509.4
2015-03-30,'000001,上证指数,3786.568,3795.935,3710.612,3710.612,3691.096,95.472,2.5865,564702353,6.92125351313e+11,2015-03-30,'000063,中兴通讯,22.3,22.49,22.05,22.05,21.86,0.44,2.0128,3.6536,102590621,2286447037.28,76657170499.4,62617415075.9
2015-03-31,'000001,上证指数,3747.899,3835.567,3737.043,3822.987,3786.568,-38.669,-1.0212,561676037,7.21294947424e+11,2015-03-31,'000063,中兴通讯,21.86,22.53,21.83,22.33,22.3,-0.44,-1.9731,3.4115,95794362,2119187071.98,75144652337.1,61381914509.4
2015-04-01,'000001,上证指数,3810.294,3817.082,3742.213,3748.34,3747.899,62.395,1.6648,447458319,5.92418305846e+11,2015-04-01,'000063,中兴通讯,22.67,22.89,21.79,21.86,21.86,0.81,3.7054,4.7416,133142517,2971842264.0,77929060772.3,63656358734.1
2015-04-02,'000001,上证指数,3825.784,3835.451,3775.894,3827.689,3810.294,15.49,0.4065,479299673,6.32028908257e+11,2015-04-02,'000063,中兴通讯,22.42,22.88,22.13,22.79,22.67,-0.25,-1.1028,3.66,102770984,2308618142.13,77069675452.8,62954369775.9
2015-04-03,'000001,上证指数,3863.929,3864.405,3792.211,3803.383,3825.784,38.145,0.9971,473033311,6.35651328025e+11,2015-04-03,'000063,中兴通讯,22.33,22.68,22.11,22.22,22.42,-0.09,-0.4014,3.5483,99635267,2229843218.52,76760296737.7,62701653750.9
2015-04-07,'000001,上证指数,3961.378,3961.666,3891.728,3899.42,3863.929,97.449,2.522,570447535,7.4642400204e+11,2015-04-07,'000063,中兴通讯,23.33,24.27,23.1,23.67,22.33,1.0,4.4783,5.8956,165544933,3910702641.28,80197838015.7,65509609583.9
2015-04-08,'000001,上证指数,3994.811,4000.22,3903.648,3976.532,3961.378,33.433,0.844,618085419,8.39159306737e+11,2015-04-08,'000063,中兴通讯,24.34,24.62,23.04,23.46,23.33,1.01,4.3292,6.4351,180695846,4311787382.25,83669754706.5,68345644975.2
2015-04-09,'000001,上证指数,3957.534,4016.396,3900.027,4006.13,3994.811,-37.277,-0.9331,585176825,8.16710896323e+11,2015-04-09,'000063,中兴通讯,23.76,24.79,23.23,24.35,24.34,-0.58,-2.3829,4.4496,124942286,2986319307.65,81675980765.3,66717030592.1
2015-04-10,'000001,上证指数,4034.31,4040.348,3929.319,3947.492,3957.534,76.776,1.94,484283619,6.6850417593e+11,2015-04-10,'000063,中兴通讯,24.2,24.37,23.56,23.76,23.76,0.44,1.8519,3.6794,103316096,2482142235.12,83188498927.6,67952531158.6
2015-04-13,'000001,上证指数,4121.715,4128.072,4057.293,4072.723,4034.31,87.405,2.1665,589814227,7.81667346039e+11,2015-04-13,'000063,中兴通讯,24.41,24.78,24.25,24.65,24.2,0.21,0.8678,3.5685,100200806,2457365122.81,83910382596.0,68542201883.5
2015-04-14,'000001,上证指数,4135.565,4168.346,4091.257,4125.782,4121.715,13.85,0.336,610683541,8.14645192545e+11,2015-04-14,'000063,中兴通讯,23.77,24.6,23.6,24.52,24.41,-0.64,-2.6219,3.9533,111005968,2657968693.48,81710356178.1,66745110150.4
2015-04-15,'000001,上证指数,4084.163,4175.494,4069.007,4135.648,4135.565,-51.402,-1.2429,613005812,7.73125881558e+11,2015-04-15,'000063,中兴通讯,23.81,24.55,23.66,24.2,23.77,0.04,0.1683,3.6876,103546414,2497251059.74,81847857829.2,66857428383.7
2015-04-16,'000001,上证指数,4194.823,4195.305,4031.244,4055.916,4084.163,110.66,2.7095,551242956,7.12082436676e+11,2015-04-16,'000063,中兴通讯,25.21,25.7,23.85,23.85,23.81,1.4,5.8799,5.469,153567133,3822332221.48,86660415618.4,70788566549.9
2015-04-17,'000001,上证指数,4287.296,4317.223,4238.91,4254.723,4194.823,92.473,2.2045,701706205,9.1563303783e+11,2015-04-17,'000063,中兴通讯,26.13,26.5,25.19,25.5,25.21,0.92,3.6493,6.415,180129157,4633360263.06,89822953594.1,73371885916.3
2015-04-20,'000001,上证指数,4217.077,4356.001,4190.681,4301.352,4287.296,-70.219,-1.6378,857132807,1.14760060426e+12,2015-04-20,'000063,中兴通讯,27.22,28.71,25.5,26.2,26.13,1.09,4.1715,7.834,219975441,5979198001.72,93569873587.2,76432557774.3
2015-04-21,'000001,上证指数,4293.623,4294.375,4188.569,4212.185,4217.077,76.546,1.8151,634470627,8.62447782633e+11,2015-04-21,'000063,中兴通讯,28.28,28.68,26.6,27.4,27.22,1.06,3.8942,5.9429,166874967,4608103631.27,97213667341.8,79408990957.2
2015-04-22,'000001,上证指数,4398.494,4400.193,4297.951,4304.597,4293.623,104.871,2.4425,680305086,9.76876960434e+11,2015-04-22,'000063,中兴通讯,28.27,28.8,28.06,28.6,28.28,-0.01,-0.0354,4.7134,132350942,3761946608.94,97179291929.1,79380911398.9
2015-04-23,'000001,上证指数,4414.508,4444.41,4358.844,4414.485,4398.494,16.014,0.3641,667344661,9.63024929251e+11,2015-04-23,'000063,中兴通讯,29.28,29.88,27.97,28.36,28.27,1.01,3.5727,5.6384,158322545,4560464691.76,1.0065120862e+11,82216946790.2
2015-04-24,'000001,上证指数,4393.686,4416.376,4318.119,4355.951,4414.508,-20.822,-0.4717,628554996,9.16872935533e+11,2015-04-24,'000063,中兴通讯,28.77,30.28,28.51,28.8,29.28,-0.51,-1.7418,5.2969,148733778,4361618282.15,98898062568.1,80784889315.4
2015-04-27,'000001,上证指数,4527.396,4529.735,4441.929,4441.929,4393.686,133.71,3.0432,671088521,9.7524209376e+11,2015-04-27,'000063,中兴通讯,29.13,29.66,28.72,29.18,28.77,0.36,1.2513,4.1292,115946705,3369531549.92,1.00135577428e+11,81795753415.3
2015-04-28,'000001,上证指数,4476.215,4572.391,4432.904,4527.635,4527.396,-51.181,-1.1305,767676416,1.06114455642e+12,2015-04-28,'000063,中兴通讯,27.96,29.34,27.53,29.13,29.13,-1.17,-4.0165,4.6989,131941690,3730325991.89,96113654132.9,78510445090.7
2015-04-29,'000001,上证指数,4476.62,4499.945,4398.639,4446.119,4476.215,0.405,0.009,519834202,7.5240178594e+11,2015-04-29,'000063,中兴通讯,30.76,30.76,28.02,28.02,27.96,2.8,10.0143,6.5202,183083422,5420529418.54,1.05738769711e+11,86372721423.1
2015-04-30,'000001,上证指数,4441.655,4507.344,4441.054,4483.013,4476.62,-34.965,-0.7811,526727975,7.74349211674e+11,2015-04-30,'000063,中兴通讯,31.15,32.26,30.58,31.97,30.76,0.39,1.2679,5.9023,165734852,5180039172.64,1.0707941081e+11,87467824197.9
2015-05-04,'000001,上证指数,4480.464,4487.57,4387.426,4441.343,4441.655,38.809,0.8738,494173398,7.17540809442e+11,2015-05-04,'000063,中兴通讯,30.9,32.52,30.66,31.7,31.15,-0.25,-0.8026,4.2467,119245927,3766953946.84,1.0622002549e+11,86765835239.7
2015-05-05,'000001,上证指数,4298.706,4488.865,4282.237,4479.848,4480.464,-181.758,-4.0567,572858596,8.05566079218e+11,2015-05-05,'000063,中兴通讯,28.5,30.67,28.15,30.67,30.9,-2.4,-7.767,5.2506,147433682,4314335079.21,97969926423.0,80026741240.5
2015-05-06,'000001,上证指数,4229.266,4376.353,4187.368,4311.641,4298.706,-69.44,-1.6154,481732993,7.16536206667e+11,2015-05-06,'000063,中兴通讯,27.73,29.26,27.27,28.75,28.5,-0.77,-2.7018,3.8704,108679665,3081263416.92,95323019638.9,77864615249.1
2015-05-07,'000001,上证指数,4112.214,4213.764,4108.009,4197.896,4229.266,-117.052,-2.7677,394566653,5.40206291394e+11,2015-05-07,'000063,中兴通讯,27.77,28.3,27.33,27.6,27.73,0.04,0.1442,2.6473,74335037,2071195273.35,95460521290.1,77976933482.4
2015-05-08,'000001,上证指数,4205.917,4206.86,4099.042,4152.984,4112.214,93.703,2.2787,397428094,5.59648658845e+11,2015-05-08,'000063,中兴通讯,29.48,29.48,27.9,28.2,27.77,1.71,6.1577,4.1819,117425602,3363720795.42,1.01338716875e+11,82778537956.8
2015-05-11,'000001,上证指数,4333.584,4334.877,4187.82,4231.271,4205.917,127.667,3.0354,488750515,7.15246611473e+11,2015-05-11,'000063,中兴通讯,30.18,30.33,29.48,30.1,29.48,0.7,2.3745,5.0732,142453483,4263283558.45,1.0374499577e+11,84744107039.9
2015-05-12,'000001,上证指数,4401.219,4402.309,4317.975,4342.37,4333.584,67.635,1.5607,521866408,7.93463723357e+11,2015-05-12,'000063,中兴通讯,30.53,31.27,30.1,30.25,30.18,0.35,1.1597,4.2893,120441822,3689510780.49,1.04948135217e+11,85726891581.5
2015-05-13,'000001,上证指数,4375.76,4415.629,4342.481,4402.378,4401.219,-25.459,-0.5785,510490475,7.80754937529e+11,2015-05-13,'000063,中兴通讯,32.5,32.5,30.57,30.58,30.53,1.97,6.4527,6.8045,191065990,6045679338.95,1.11720091535e+11,91258564572.5
2015-05-14,'000001,上证指数,4378.311,4397.745,4329.042,4372.816,4375.76,2.551,0.0583,449077935,6.69882275551e+11,2015-05-14,'000063,中兴通讯,32.3,34.66,32.21,33.6,32.5,-0.2,-0.6154,7.3002,204985841,6875051333.42,1.11032583279e+11,90696973405.9
2015-05-15,'000001,上证指数,4308.691,4366.822,4278.553,4366.822,4378.311,-69.62,-1.5901,439706198,6.65965618548e+11,2015-05-15,'000063,中兴通讯,30.75,31.88,30.51,31.86,32.3,-1.55,-4.7988,4.6331,130094944,4031546451.71,1.05704394298e+11,86344641864.8
2015-05-18,'000001,上证指数,4283.491,4324.826,4260.509,4277.895,4308.691,-25.2,-0.5849,380057452,5.94559493076e+11,2015-05-18,'000063,中兴通讯,31.6,32.0,30.75,30.85,30.75,0.85,2.7642,4.0999,115122554,3611727763.59,1.08626304385e+11,88731404322.8
2015-05-19,'000001,上证指数,4417.552,4418.403,4285.777,4285.777,4283.491,134.061,3.1297,436735224,6.93812586577e+11,2015-05-19,'000063,中兴通讯,31.78,31.99,30.8,31.8,31.6,0.18,0.5696,3.5467,99590216,3129315215.97,1.09245061815e+11,89236836372.7
2015-05-20,'000001,上证指数,4446.288,4520.538,4432.279,4434.979,4417.552,28.736,0.6505,514106223,8.06080531967e+11,2015-05-20,'000063,中兴通讯,31.96,33.33,31.7,31.95,31.78,0.18,0.5664,4.791,134530117,4373178887.33,1.09863819245e+11,89742268422.7
2015-05-21,'000001,上证指数,4529.422,4530.478,4438.258,4456.435,4446.288,83.134,1.8697,464996520,7.29080613491e+11,2015-05-21,'000063,中兴通讯,32.98,33.29,32.1,32.47,31.96,1.02,3.1915,4.5173,126844708,4147988376.63,1.13370111348e+11,92606383372.3
2015-05-22,'000001,上证指数,4657.596,4658.273,4562.989,4584.984,4529.422,128.174,2.8298,655591287,1.00716738738e+12,2015-05-22,'000063,中兴通讯,32.92,33.67,32.2,33.5,32.98,-0.06,-0.1819,4.5037,126462742,4142074565.06,1.13163858872e+11,92437906022.4
2015-05-25,'000001,上证指数,4813.798,4814.672,4656.825,4660.075,4657.596,156.202,3.3537,682461391,1.0792868013e+12,2015-05-25,'000063,中兴通讯,34.18,34.43,32.38,32.6,32.92,1.26,3.8275,5.445,152894222,5111301902.02,1.17495160882e+11,95975930371.9
2015-05-26,'000001,上证指数,4910.897,4911.685,4779.075,4854.85,4813.798,97.099,2.0171,704892829,1.13850167187e+12,2015-05-26,'000063,中兴通讯,34.56,34.73,33.5,34.39,34.18,0.38,1.1118,5.2861,148432697,5077139945.76,1.18801426568e+11,97042953588.5
2015-05-27,'000001,上证指数,4941.714,4958.156,4857.056,4932.846,4910.897,30.817,0.6275,681165379,1.1162567967e+12,2015-05-27,'000063,中兴通讯,33.69,34.62,33.31,34.56,34.56,-0.87,-2.5174,4.5477,127697208,4318838138.08,1.15810765656e+11,94600032013.8
2015-05-28,'000001,上证指数,4620.266,4986.503,4614.241,4943.742,4941.714,-321.448,-6.5048,782964592,1.24790607783e+12,2015-05-28,'000063,中兴通讯,30.68,33.64,30.58,33.6,33.69,-3.01,-8.9344,4.9172,138074073,4488033661.7,1.05463766409e+11,86148084956.4
2015-05-29,'000001,上证指数,4611.744,4698.193,4431.563,4603.465,4620.266,-8.522,-0.1844,611262409,9.55365592128e+11,2015-05-29,'000063,中兴通讯,30.88,31.73,29.38,30.99,30.68,0.2,0.6519,3.8855,109102749,3372243598.59,1.06151274665e+11,86709676123.0
